Tarih_Saat,Guc_kW
2023-03-16 18:00:00,11760.023606408107
2023-03-16 18:15:00,8624.959878922364
2023-03-16 18:30:00,10961.485654353994
2023-03-16 18:45:00,10590.67615309692
2023-03-16 19:00:00,11966.110239715845
2023-03-16 19:15:00,8874.890347533998
2023-03-16 19:30:00,11614.765144445213
2023-03-16 19:45:00,9866.747458870299
2023-03-16 20:00:00,11378.869004257987
2023-03-16 20:15:00,11406.744986083908
2023-03-16 20:30:00,10995.482638159197
2023-03-16 20:45:00,10520.431467789824
2023-03-16 21:00:00,11935.101472109465
2023-03-16 21:15:00,8630.462454383485
2023-03-16 21:30:00,11372.907798883405
2023-03-16 21:45:00,9865.614541354098
2023-03-16 22:00:00,11238.91609961598
2023-03-16 22:15:00,11253.160240846822
2023-03-16 22:30:00,10664.346262993826
2023-03-16 22:45:00,9724.241779171844
2023-03-16 23:00:00,11560.135019030455
2023-03-16 23:15:00,7839.913909658923
2023-03-16 23:30:00,10139.565726034945
2023-03-16 23:45:00,9447.375761796144
2023-03-17 00:00:00,12691.75392066136
2023-03-17 00:15:00,11425.141180924065
2023-03-17 00:30:00,7651.5181694041075
2023-03-17 00:45:00,9345.140982425115
2023-03-17 01:00:00,11455.52555362359
2023-03-17 01:15:00,11957.486588360864
2023-03-17 01:30:00,10770.26079748425
2023-03-17 01:45:00,9547.63890488303
2023-03-17 02:00:00,10969.684452259586
2023-03-17 02:15:00,10566.228826431583
2023-03-17 02:30:00,8631.393174566463
2023-03-17 02:45:00,9740.05133358029
2023-03-17 03:00:00,11033.719193022469
2023-03-17 03:15:00,10647.654932365207
2023-03-17 03:30:00,10362.510834131928
2023-03-17 03:45:00,9804.921190841225
2023-03-17 04:00:00,10894.891140417049
2023-03-17 04:15:00,8163.099063170039
2023-03-17 04:30:00,10660.213699832013
2023-03-17 04:45:00,9348.375264600216
2023-03-17 05:00:00,10935.762020442176
2023-03-17 05:15:00,10928.032367076536
2023-03-17 05:30:00,10844.452277959463
2023-03-17 05:45:00,9552.105265951808
2023-03-17 06:00:00,11646.85294650052
2023-03-17 06:15:00,11050.863530556286
2023-03-17 06:30:00,11460.65393264339
2023-03-17 06:45:00,10031.825989104105
2023-03-17 07:00:00,12477.572817667175
2023-03-17 07:15:00,11162.766862794308
2023-03-17 07:30:00,8487.755713578952
2023-03-17 07:45:00,10483.381654996283
2023-03-17 08:00:00,13131.65093473283
2023-03-17 08:15:00,11549.279194905386
2023-03-17 08:30:00,8649.699268552788
2023-03-17 08:45:00,10031.759020345417
2023-03-17 09:00:00,11902.848454465195
2023-03-17 09:15:00,10865.907171706001
2023-03-17 09:30:00,11700.541026701108
2023-03-17 09:45:00,10531.570786448425
2023-03-17 10:00:00,11822.295974688488
2023-03-17 10:15:00,11132.193850807776
2023-03-17 10:30:00,8454.123162912103
2023-03-17 10:45:00,10095.283672133026
2023-03-17 11:00:00,11753.053481866873
2023-03-17 11:15:00,11688.460368410158
2023-03-17 11:30:00,11202.581969552324
2023-03-17 11:45:00,9535.756112296127
2023-03-17 12:00:00,12079.12285619697
2023-03-17 12:15:00,11390.010847913398
2023-03-17 12:30:00,11474.708064455615
2023-03-17 12:45:00,9317.491592700466
2023-03-17 13:00:00,12068.7791615901
2023-03-17 13:15:00,7936.987699795837
2023-03-17 13:30:00,8834.851248960153
2023-03-17 13:45:00,9425.079291185084
2023-03-17 14:00:00,12054.390606061017
2023-03-17 14:15:00,8941.002842043199
2023-03-17 14:30:00,8553.617962876386
2023-03-17 14:45:00,9748.26807017568
2023-03-17 15:00:00,11464.969824395426
2023-03-17 15:15:00,8538.036149144853
2023-03-17 15:30:00,11275.460895065728
2023-03-17 15:45:00,10235.922137210582
2023-03-17 16:00:00,13193.33627414215
2023-03-17 16:15:00,11461.374823668431
2023-03-17 16:30:00,9020.8451824032
2023-03-17 16:45:00,10381.142900214872
2023-03-17 17:00:00,11565.850312256549
2023-03-17 17:15:00,10428.061811415142
2023-03-17 17:30:00,10473.535752841115
2023-03-17 17:45:00,9681.875748689501
2023-03-17 18:00:00,12077.328213638863
2023-03-17 18:15:00,8685.762739209706
2023-03-17 18:30:00,11084.087451741018
2023-03-17 18:45:00,9893.151899842322
2023-03-17 19:00:00,11730.28200847107
2023-03-17 19:15:00,11677.5170113148
2023-03-17 19:30:00,10513.61167520318
2023-03-17 19:45:00,10023.298246353635
2023-03-17 20:00:00,12530.68077563647
2023-03-17 20:15:00,8714.843235975803
2023-03-17 20:30:00,11589.051340985745
2023-03-17 20:45:00,10204.021696885307
2023-03-17 21:00:00,11274.02878299715
2023-03-17 21:15:00,11970.259821667165
2023-03-17 21:30:00,11267.290427017811
2023-03-17 21:45:00,10523.480071497655
2023-03-17 22:00:00,10885.827984540425
2023-03-17 22:15:00,10959.31318397126
2023-03-17 22:30:00,8492.53752999606
2023-03-17 22:45:00,9687.959620920165
2023-03-17 23:00:00,11971.609826913575
2023-03-17 23:15:00,7980.8493427301755
2023-03-17 23:30:00,10778.420128258264
2023-03-17 23:45:00,9276.277823758213
2023-03-18 00:00:00,9836.374816109259
2023-03-18 00:15:00,8215.181753229863
2023-03-18 00:30:00,8445.416094287955
2023-03-18 00:45:00,8006.632842416938
2023-03-18 01:00:00,9070.356776570185
2023-03-18 01:15:00,8881.773947530613
2023-03-18 01:30:00,7082.3422691530395
2023-03-18 01:45:00,7820.057141767615
2023-03-18 02:00:00,8137.462686015611
2023-03-18 02:15:00,6845.155076144969
2023-03-18 02:30:00,7906.434225019403
2023-03-18 02:45:00,7543.5933794517305
2023-03-18 03:00:00,7928.750200669785
2023-03-18 03:15:00,6833.995685722852
2023-03-18 03:30:00,6941.372413021887
2023-03-18 03:45:00,7695.830626984635
2023-03-18 04:00:00,8436.164194077655
2023-03-18 04:15:00,6476.236191958653
2023-03-18 04:30:00,8576.908378931654
2023-03-18 04:45:00,8158.018373883055
2023-03-18 05:00:00,8723.544074782732
2023-03-18 05:15:00,8569.10160441488
2023-03-18 05:30:00,8788.69347970456
2023-03-18 05:45:00,8130.080279552427
2023-03-18 06:00:00,10096.03189038839
2023-03-18 06:15:00,8025.5565040959245
2023-03-18 06:30:00,8955.799214766741
2023-03-18 06:45:00,8955.182094958313
2023-03-18 07:00:00,9555.322481050882
2023-03-18 07:15:00,9486.30535148853
2023-03-18 07:30:00,9292.16448255941
2023-03-18 07:45:00,8505.356157371943
2023-03-18 08:00:00,10432.215787422037
2023-03-18 08:15:00,8982.585503419017
2023-03-18 08:30:00,9886.290599231144
2023-03-18 08:45:00,8498.004882002488
2023-03-18 09:00:00,9608.40023007629
2023-03-18 09:15:00,9421.403502039759
2023-03-18 09:30:00,8799.821064086109
2023-03-18 09:45:00,8003.720663549754
2023-03-18 10:00:00,9884.02537301614
2023-03-18 10:15:00,9013.373650000924
2023-03-18 10:30:00,9733.7028275766
2023-03-18 10:45:00,8882.966127680225
2023-03-18 11:00:00,9332.559042285771
2023-03-18 11:15:00,9445.868167935687
2023-03-18 11:30:00,8964.262439091926
2023-03-18 11:45:00,8600.87400275419
2023-03-18 12:00:00,9342.002895191417
2023-03-18 12:15:00,9658.838415930702
2023-03-18 12:30:00,9716.33855614815
2023-03-18 12:45:00,8517.571567905858
2023-03-18 13:00:00,9276.457445078833
2023-03-18 13:15:00,9303.527990374923
2023-03-18 13:30:00,7857.3925077340755
2023-03-18 13:45:00,8797.144524591136
2023-03-18 14:00:00,9143.916283089464
2023-03-18 14:15:00,9377.258313724507
2023-03-18 14:30:00,7589.245751130638
2023-03-18 14:45:00,8875.439262303453
2023-03-18 15:00:00,9346.893161867312
2023-03-18 15:15:00,7601.102703426928
2023-03-18 15:30:00,9344.818036452589
2023-03-18 15:45:00,8177.372028820687
2023-03-18 16:00:00,11062.897447159681
2023-03-18 16:15:00,9287.577896260527
2023-03-18 16:30:00,9996.623563065032
2023-03-18 16:45:00,7948.9387981647615
2023-03-18 17:00:00,9833.050805910872
2023-03-18 17:15:00,9226.237215390514
2023-03-18 17:30:00,7764.560606409617
2023-03-18 17:45:00,8820.282162141815
2023-03-18 18:00:00,9059.65669598941
2023-03-18 18:15:00,9401.637736407316
2023-03-18 18:30:00,7291.343726971075
2023-03-18 18:45:00,8260.45263398601
2023-03-18 19:00:00,9800.620444228223
2023-03-18 19:15:00,9350.626279468619
2023-03-18 19:30:00,8990.113431284062
2023-03-18 19:45:00,8282.35054985095
2023-03-18 20:00:00,9288.089675906518
2023-03-18 20:15:00,9159.491416217037
2023-03-18 20:30:00,7938.770628130272
2023-03-18 20:45:00,8834.933451031211
2023-03-18 21:00:00,9575.123518296765
2023-03-18 21:15:00,9576.260797415776
2023-03-18 21:30:00,10093.404959418058
2023-03-18 21:45:00,8470.111685239388
2023-03-18 22:00:00,8337.195855846472
2023-03-18 22:15:00,8359.821514990563
2023-03-18 22:30:00,8525.919344489435
2023-03-18 22:45:00,7704.862519922649
2023-03-18 23:00:00,8730.604043373574
2023-03-18 23:15:00,8524.820072677303
2023-03-18 23:30:00,8621.201873865559
2023-03-18 23:45:00,7694.774096040082
2023-03-19 00:00:00,10612.39708962549
2023-03-19 00:15:00,8286.565272519289
2023-03-19 00:30:00,7131.45434326118
2023-03-19 00:45:00,7972.431723939244
2023-03-19 01:00:00,8352.33543414283
2023-03-19 01:15:00,6903.000919022557
2023-03-19 01:30:00,8357.890917553172
2023-03-19 01:45:00,7725.005274756777
2023-03-19 02:00:00,8479.468340664462
2023-03-19 02:15:00,6650.21320486319
2023-03-19 02:30:00,7046.014110266146
2023-03-19 02:45:00,7635.699935155971
2023-03-19 03:00:00,8726.171423814147
2023-03-19 03:15:00,8337.132304540728
2023-03-19 03:30:00,8416.277821025727
2023-03-19 03:45:00,7525.6950843040595
2023-03-19 04:00:00,8462.324041361548
2023-03-19 04:15:00,7156.840974130225
2023-03-19 04:30:00,6507.97873926113
2023-03-19 04:45:00,7390.2593699072395
2023-03-19 05:00:00,8827.368695077912
2023-03-19 05:15:00,7077.474829346044
2023-03-19 05:30:00,6855.827401476601
2023-03-19 05:45:00,7613.751969549912
2023-03-19 06:00:00,9080.391401597619
2023-03-19 06:15:00,7576.001371291449
2023-03-19 06:30:00,9684.773077172407
2023-03-19 06:45:00,8513.994479626537
2023-03-19 07:00:00,9258.244305394152
2023-03-19 07:15:00,9503.876399471314
2023-03-19 07:30:00,7263.240493520149
2023-03-19 07:45:00,8934.377065420675
2023-03-19 08:00:00,11181.784239962646
2023-03-19 08:15:00,9142.153297103081
2023-03-19 08:30:00,9054.984413004417
2023-03-19 08:45:00,8612.137030769203
2023-03-19 09:00:00,9794.147047630764
2023-03-19 09:15:00,9017.12610057887
2023-03-19 09:30:00,7835.11872798859
2023-03-19 09:45:00,8416.709025331245
2023-03-19 10:00:00,9795.287432695477
2023-03-19 10:15:00,7583.009975284909
2023-03-19 10:30:00,7614.792145394624
2023-03-19 10:45:00,8643.69144274238
2023-03-19 11:00:00,9997.35110647672
2023-03-19 11:15:00,9768.756262482466
2023-03-19 11:30:00,9646.193598706284
2023-03-19 11:45:00,8671.706676705338
2023-03-19 12:00:00,9796.620555090254
2023-03-19 12:15:00,9076.970963714006
2023-03-19 12:30:00,8351.681321701875
2023-03-19 12:45:00,8589.621770556567
2023-03-19 13:00:00,9641.53184968708
2023-03-19 13:15:00,9368.240345533412
2023-03-19 13:30:00,9836.548519883298
2023-03-19 13:45:00,8026.122779417887
2023-03-19 14:00:00,9538.78634738073
2023-03-19 14:15:00,7696.945717579616
2023-03-19 14:30:00,9252.72575297349
2023-03-19 14:45:00,8567.720088516728
2023-03-19 15:00:00,9763.300299582248
2023-03-19 15:15:00,9026.454071968174
2023-03-19 15:30:00,9316.313727468902
2023-03-19 15:45:00,8773.906768524213
2023-03-19 16:00:00,11222.088768479667
2023-03-19 16:15:00,9706.00077142053
2023-03-19 16:30:00,9296.136420804254
2023-03-19 16:45:00,8584.689131203208
2023-03-19 17:00:00,9705.293731620322
2023-03-19 17:15:00,9381.591522523278
2023-03-19 17:30:00,9380.39737128883
2023-03-19 17:45:00,8758.822724970221
2023-03-19 18:00:00,9565.953759122822
2023-03-19 18:15:00,9364.100834400027
2023-03-19 18:30:00,7397.677748593083
2023-03-19 18:45:00,8928.4834243288
2023-03-19 19:00:00,9067.070985194136
2023-03-19 19:15:00,9709.79203343901
2023-03-19 19:30:00,9558.35257756728
2023-03-19 19:45:00,8669.286848343661
2023-03-19 20:00:00,9745.66097271058
2023-03-19 20:15:00,9324.921507989304
2023-03-19 20:30:00,9370.441016366229
2023-03-19 20:45:00,8565.989919033947
2023-03-19 21:00:00,9963.941845453885
2023-03-19 21:15:00,9893.973605233103
2023-03-19 21:30:00,9508.915355238743
2023-03-19 21:45:00,8548.105801998801
2023-03-19 22:00:00,9442.960006287309
2023-03-19 22:15:00,8587.562157475943
2023-03-19 22:30:00,6789.851658973442
2023-03-19 22:45:00,7937.050189201632
2023-03-19 23:00:00,8870.4835347245
2023-03-19 23:15:00,9309.920816318061
2023-03-19 23:30:00,8888.280393698977
2023-03-19 23:45:00,8092.801828725085
2023-03-20 00:00:00,12505.073482268326
2023-03-20 00:15:00,7998.433337394437
2023-03-20 00:30:00,7553.147671426786
2023-03-20 00:45:00,9872.26863794098
2023-03-20 01:00:00,11101.989241281975
2023-03-20 01:15:00,11291.226788512144
2023-03-20 01:30:00,8612.380957911213
2023-03-20 01:45:00,9751.323947841012
2023-03-20 02:00:00,11291.539601868395
2023-03-20 02:15:00,10410.009387047057
2023-03-20 02:30:00,8250.080093889437
2023-03-20 02:45:00,9713.721212806107
2023-03-20 03:00:00,11157.061054619167
2023-03-20 03:15:00,10215.016547427911
2023-03-20 03:30:00,7974.534549524283
2023-03-20 03:45:00,9817.104359305917
2023-03-20 04:00:00,11216.001950414991
2023-03-20 04:15:00,10428.894142400968
2023-03-20 04:30:00,10766.473572033663
2023-03-20 04:45:00,9609.618986943453
2023-03-20 05:00:00,11362.941693779921
2023-03-20 05:15:00,8340.428489611953
2023-03-20 05:30:00,10715.992685722269
2023-03-20 05:45:00,9805.311275537711
2023-03-20 06:00:00,11630.956433355259
2023-03-20 06:15:00,11659.371242912994
2023-03-20 06:30:00,8690.938924626555
2023-03-20 06:45:00,10016.541531884966
2023-03-20 07:00:00,11485.470020433333
2023-03-20 07:15:00,11259.242450394991
2023-03-20 07:30:00,11813.389757852588
2023-03-20 07:45:00,9884.859204354834
2023-03-20 08:00:00,13254.5115644258
2023-03-20 08:15:00,11638.380737450541
2023-03-20 08:30:00,8759.057253583618
2023-03-20 08:45:00,9953.157627979572
2023-03-20 09:00:00,11602.96289822712
2023-03-20 09:15:00,8357.557432005331
2023-03-20 09:30:00,11657.679482193107
2023-03-20 09:45:00,10300.343285459892
2023-03-20 10:00:00,11393.236740179145
2023-03-20 10:15:00,9025.927859719297
2023-03-20 10:30:00,11594.064819756057
2023-03-20 10:45:00,10334.383612357671
2023-03-20 11:00:00,12483.847980042314
2023-03-20 11:15:00,10885.065307244844
2023-03-20 11:30:00,11710.622421576332
2023-03-20 11:45:00,9900.458509177497
2023-03-20 12:00:00,11564.371327157365
2023-03-20 12:15:00,10825.043834908085
2023-03-20 12:30:00,11226.330923806277
2023-03-20 12:45:00,10422.715850239832
2023-03-20 13:00:00,11801.831900791105
2023-03-20 13:15:00,8678.436316638044
2023-03-20 13:30:00,11145.08377739659
2023-03-20 13:45:00,10565.612187300421
2023-03-20 14:00:00,11192.209960459173
2023-03-20 14:15:00,8834.144623224201
2023-03-20 14:30:00,11430.209483347682
2023-03-20 14:45:00,10928.452469666741
2023-03-20 15:00:00,11032.51077357169
2023-03-20 15:15:00,11708.427194366233
2023-03-20 15:30:00,8283.290540167625
2023-03-20 15:45:00,10510.66719352556
2023-03-20 16:00:00,14086.231049540636
2023-03-20 16:15:00,11346.290829979489
2023-03-20 16:30:00,11784.871888649363
2023-03-20 16:45:00,10125.396555785166
2023-03-20 17:00:00,12119.064708330106
2023-03-20 17:15:00,8808.108453565592
2023-03-20 17:30:00,11398.451008926088
2023-03-20 17:45:00,10445.559669047754
2023-03-20 18:00:00,11613.484393773111
2023-03-20 18:15:00,10753.682820007385
2023-03-20 18:30:00,11133.182236061357
2023-03-20 18:45:00,10043.487248043146
2023-03-20 19:00:00,11639.838655220163
2023-03-20 19:15:00,11280.359213822636
2023-03-20 19:30:00,11057.796164815143
2023-03-20 19:45:00,10220.625710386088
2023-03-20 20:00:00,11098.293181031546
2023-03-20 20:15:00,11264.676175648836
2023-03-20 20:30:00,11720.541942615788
2023-03-20 20:45:00,10485.918233268516
2023-03-20 21:00:00,11591.018493411495
2023-03-20 21:15:00,8761.88983782519
2023-03-20 21:30:00,10705.937097275251
2023-03-20 21:45:00,10042.379192307859
2023-03-20 22:00:00,11092.219737870666
2023-03-20 22:15:00,8753.5693909282
2023-03-20 22:30:00,7510.396503104567
2023-03-20 22:45:00,9472.51110741665
2023-03-20 23:00:00,10868.96399235902
2023-03-20 23:15:00,11181.893836973126
2023-03-20 23:30:00,11289.23933754865
2023-03-20 23:45:00,9284.539960398133
2023-03-21 00:00:00,12530.99669316228
2023-03-21 00:15:00,10721.953346220856
2023-03-21 00:30:00,11224.787449830348
2023-03-21 00:45:00,9294.967477091017
2023-03-21 01:00:00,11654.51225105159
2023-03-21 01:15:00,10558.441409199808
2023-03-21 01:30:00,8483.304663794072
2023-03-21 01:45:00,9702.909501637205
2023-03-21 02:00:00,11768.262387750377
2023-03-21 02:15:00,10631.993082853962
2023-03-21 02:30:00,8375.99257878898
2023-03-21 02:45:00,9491.841587712805
2023-03-21 03:00:00,11507.125549558756
2023-03-21 03:15:00,8448.679680119605
2023-03-21 03:30:00,8260.65264256519
2023-03-21 03:45:00,9577.808493488863
2023-03-21 04:00:00,10619.327651787846
2023-03-21 04:15:00,10881.801058224297
2023-03-21 04:30:00,10614.293067180684
2023-03-21 04:45:00,9638.353429819066
2023-03-21 05:00:00,11482.1151940644
2023-03-21 05:15:00,8861.220869432433
2023-03-21 05:30:00,7733.359225849158
2023-03-21 05:45:00,9573.376593614208
2023-03-21 06:00:00,11695.566370797758
2023-03-21 06:15:00,11601.47290772936
2023-03-21 06:30:00,8359.309440245592
2023-03-21 06:45:00,10499.641856600076
2023-03-21 07:00:00,11721.691593286008
2023-03-21 07:15:00,11498.586906380846
2023-03-21 07:30:00,11080.073421910756
2023-03-21 07:45:00,10434.505612848418
2023-03-21 08:00:00,12945.99665794798
2023-03-21 08:15:00,11198.019143060888
2023-03-21 08:30:00,11486.023191430042
2023-03-21 08:45:00,10251.947928039546
2023-03-21 09:00:00,11580.454782883478
2023-03-21 09:15:00,9328.29596491429
2023-03-21 09:30:00,8526.879593781303
2023-03-21 09:45:00,10805.535408963153
2023-03-21 10:00:00,11439.590897365711
2023-03-21 10:15:00,11401.73686868062
2023-03-21 10:30:00,11064.059608496935
2023-03-21 10:45:00,10760.598621585372
2023-03-21 11:00:00,11654.339957305456
2023-03-21 11:15:00,8337.505181889806
2023-03-21 11:30:00,11750.214682611533
2023-03-21 11:45:00,9873.755989549705
2023-03-21 12:00:00,11536.1103799493
2023-03-21 12:15:00,11039.137155078635
2023-03-21 12:30:00,8519.673970453756
2023-03-21 12:45:00,9672.630777627448
2023-03-21 13:00:00,11301.161123556265
2023-03-21 13:15:00,11257.578275459506
2023-03-21 13:30:00,11678.659678429074
2023-03-21 13:45:00,9841.068854705256
2023-03-21 14:00:00,12567.017812135779
2023-03-21 14:15:00,11038.956299171305
2023-03-21 14:30:00,8782.324337747401
2023-03-21 14:45:00,9636.002352374137
2023-03-21 15:00:00,11801.541266026148
2023-03-21 15:15:00,11157.191433365622
2023-03-21 15:30:00,10725.074627842356
2023-03-21 15:45:00,10659.16712629666
2023-03-21 16:00:00,13668.183285825638
2023-03-21 16:15:00,11518.75626057741
2023-03-21 16:30:00,11144.47810220683
2023-03-21 16:45:00,10468.888822381776
2023-03-21 17:00:00,12463.499785246326
2023-03-21 17:15:00,11435.371436554653
2023-03-21 17:30:00,12086.879720139994
2023-03-21 17:45:00,10134.319418324762
2023-03-21 18:00:00,11763.906077249583
2023-03-21 18:15:00,11457.179683674894
2023-03-21 18:30:00,11011.798315464492
2023-03-21 18:45:00,9624.938234849093
2023-03-21 19:00:00,11862.782088604683
2023-03-21 19:15:00,11701.095318541176
2023-03-21 19:30:00,8692.839318028
2023-03-21 19:45:00,10118.28514277771
2023-03-21 20:00:00,11298.185470581631
2023-03-21 20:15:00,8698.283562506043
2023-03-21 20:30:00,8375.264359101158
2023-03-21 20:45:00,9739.122025176297
2023-03-21 21:00:00,11952.541295525467
2023-03-21 21:15:00,11458.160105029872
2023-03-21 21:30:00,11855.265718011135
2023-03-21 21:45:00,10572.132218252189
2023-03-21 22:00:00,10499.821017031101
2023-03-21 22:15:00,8835.453480561891
2023-03-21 22:30:00,11223.319129156125
2023-03-21 22:45:00,9681.439756318465
2023-03-21 23:00:00,10909.506619424135
2023-03-21 23:15:00,11131.620174404436
2023-03-21 23:30:00,10527.514795394138
2023-03-21 23:45:00,9232.497159631577
2023-03-22 00:00:00,12914.902346586958
2023-03-22 00:15:00,10605.49725289565
2023-03-22 00:30:00,8482.767367514321
2023-03-22 00:45:00,9799.016650276213
2023-03-22 01:00:00,11133.377636884203
2023-03-22 01:15:00,8014.669866433811
2023-03-22 01:30:00,10664.582964337682
2023-03-22 01:45:00,10228.303545870223
2023-03-22 02:00:00,10979.182681875405
2023-03-22 02:15:00,10480.0496593657
2023-03-22 02:30:00,10559.119735348544
2023-03-22 02:45:00,8906.641989472806
2023-03-22 03:00:00,11047.455378318025
2023-03-22 03:15:00,10661.79560412378
2023-03-22 03:30:00,10032.299070077035
2023-03-22 03:45:00,9815.213149116278
2023-03-22 04:00:00,11310.69120315683
2023-03-22 04:15:00,11025.80830755394
2023-03-22 04:30:00,10476.345514228797
2023-03-22 04:45:00,9381.719283745495
2023-03-22 05:00:00,11094.719878207658
2023-03-22 05:15:00,10684.952676831292
2023-03-22 05:30:00,11074.462597334634
2023-03-22 05:45:00,9214.553815132967
2023-03-22 06:00:00,11593.820917298683
2023-03-22 06:15:00,11004.016506050903
2023-03-22 06:30:00,11192.479370781984
2023-03-22 06:45:00,10545.791542965606
2023-03-22 07:00:00,11401.4036892307
2023-03-22 07:15:00,9479.138812522027
2023-03-22 07:30:00,11535.405901922108
2023-03-22 07:45:00,9882.970385169036
2023-03-22 08:00:00,14066.631926954757
2023-03-22 08:15:00,8201.234153547442
2023-03-22 08:30:00,11375.439841406596
2023-03-22 08:45:00,10086.74341319363
2023-03-22 09:00:00,11919.580827764663
2023-03-22 09:15:00,11530.067235203709
2023-03-22 09:30:00,8821.874681689274
2023-03-22 09:45:00,9654.290339011546
2023-03-22 10:00:00,12027.858930556442
2023-03-22 10:15:00,11527.643654413927
2023-03-22 10:30:00,11503.098819427658
2023-03-22 10:45:00,9551.623850719543
2023-03-22 11:00:00,11653.917814657829
2023-03-22 11:15:00,11243.517893155009
2023-03-22 11:30:00,11661.275437214921
2023-03-22 11:45:00,10269.405057443779
2023-03-22 12:00:00,12123.313912728996
2023-03-22 12:15:00,8546.079981521347
2023-03-22 12:30:00,11870.953409739346
2023-03-22 12:45:00,10312.751735014597
2023-03-22 13:00:00,12026.240403024889
2023-03-22 13:15:00,11132.373034046032
2023-03-22 13:30:00,11845.71873974804
2023-03-22 13:45:00,10398.47385918247
2023-03-22 14:00:00,11838.276194156124
2023-03-22 14:15:00,11764.278133730051
2023-03-22 14:30:00,11751.873993558283
2023-03-22 14:45:00,10921.46393253991
2023-03-22 15:00:00,11509.10055549556
2023-03-22 15:15:00,8606.93023945713
2023-03-22 15:30:00,8743.01116326541
2023-03-22 15:45:00,9650.984666174762
2023-03-22 16:00:00,13559.807501108127
2023-03-22 16:15:00,9096.542786174488
2023-03-22 16:30:00,8588.922335721167
2023-03-22 16:45:00,10228.580537736403
2023-03-22 17:00:00,12375.454873513196
2023-03-22 17:15:00,8424.61372273524
2023-03-22 17:30:00,11464.06439305433
2023-03-22 17:45:00,10179.179971632322
2023-03-22 18:00:00,11646.727299208587
2023-03-22 18:15:00,8954.21605127439
2023-03-22 18:30:00,11124.702959625663
2023-03-22 18:45:00,9838.664006144596
2023-03-22 19:00:00,11996.446702438392
2023-03-22 19:15:00,11413.669654914109
2023-03-22 19:30:00,8590.932715743089
2023-03-22 19:45:00,9930.645873646996
2023-03-22 20:00:00,11542.279013578891
2023-03-22 20:15:00,11506.82034539132
2023-03-22 20:30:00,9388.510930127777
2023-03-22 20:45:00,10197.675786008556
2023-03-22 21:00:00,11660.090806861597
2023-03-22 21:15:00,8664.32967015993
2023-03-22 21:30:00,11346.475825524729
2023-03-22 21:45:00,10149.204311317777
2023-03-22 22:00:00,11086.10278461362
2023-03-22 22:15:00,11158.880515282362
2023-03-22 22:30:00,10616.717724979797
2023-03-22 22:45:00,9164.945576979402
2023-03-22 23:00:00,10732.946116990883
2023-03-22 23:15:00,8543.277864315158
2023-03-22 23:30:00,10864.33420927379
2023-03-22 23:45:00,9553.610918726294
2023-03-23 00:00:00,12475.537773373117
2023-03-23 00:15:00,10846.650404641743
2023-03-23 00:30:00,10883.686920926148
2023-03-23 00:45:00,9283.739493640058
2023-03-23 01:00:00,11602.315452481886
2023-03-23 01:15:00,11257.562525021
2023-03-23 01:30:00,10447.024722509635
2023-03-23 01:45:00,9875.118739760524
2023-03-23 02:00:00,11454.821683691638
2023-03-23 02:15:00,11127.719734682878
2023-03-23 02:30:00,10785.393368228433
2023-03-23 02:45:00,9267.02132203715
2023-03-23 03:00:00,10641.555777137744
2023-03-23 03:15:00,8303.183602754021
2023-03-23 03:30:00,10627.975122085918
2023-03-23 03:45:00,9259.2821157332
2023-03-23 04:00:00,11894.493641922936
2023-03-23 04:15:00,10798.472706429344
2023-03-23 04:30:00,10678.923591946237
2023-03-23 04:45:00,9669.3261443031
2023-03-23 05:00:00,11822.186396748415
2023-03-23 05:15:00,11071.805759424267
2023-03-23 05:30:00,8032.475641374004
2023-03-23 05:45:00,9299.58645702485
2023-03-23 06:00:00,11797.696234121602
2023-03-23 06:15:00,10441.789918717888
2023-03-23 06:30:00,10972.85638824193
2023-03-23 06:45:00,9935.402701983641
2023-03-23 07:00:00,12016.670423398966
2023-03-23 07:15:00,11898.063001209539
2023-03-23 07:30:00,8738.18969378912
2023-03-23 07:45:00,9784.854991315357
2023-03-23 08:00:00,14074.667401209768
2023-03-23 08:15:00,11342.335332427549
2023-03-23 08:30:00,11841.549366173
2023-03-23 08:45:00,10018.872162027956
2023-03-23 09:00:00,11734.679066818804
2023-03-23 09:15:00,7738.015092777872
2023-03-23 09:30:00,9006.134196346618
2023-03-23 09:45:00,9971.801976603265
2023-03-23 10:00:00,11649.490028123875
2023-03-23 10:15:00,9327.492651727352
2023-03-23 10:30:00,11619.980165613471
2023-03-23 10:45:00,9958.086235576204
2023-03-23 11:00:00,11571.6940231072
2023-03-23 11:15:00,10938.340694322475
2023-03-23 11:30:00,12177.233746527772
2023-03-23 11:45:00,10812.175834045594
2023-03-23 12:00:00,12156.15297210374
2023-03-23 12:15:00,11501.918651188469
2023-03-23 12:30:00,11678.112308276763
2023-03-23 12:45:00,9690.239545837276
2023-03-23 13:00:00,11962.233950203869
2023-03-23 13:15:00,8189.209566857462
2023-03-23 13:30:00,11474.987368352096
2023-03-23 13:45:00,10107.858572459641
2023-03-23 14:00:00,11649.411763889082
2023-03-23 14:15:00,11779.741222765473
2023-03-23 14:30:00,11356.456799605307
2023-03-23 14:45:00,10243.154437014926
2023-03-23 15:00:00,12216.688353259628
2023-03-23 15:15:00,11199.867288136902
2023-03-23 15:30:00,10236.767295720605
2023-03-23 15:45:00,9974.471937921575
2023-03-23 16:00:00,13810.710554326817
